county_fips,county_name_bea,year,bea_personal_income,bea_population,bea_pc_income
27025,Chisago,1979,206625,25190,8203
27025,Chisago,1980,241032,25819,9335
27025,Chisago,1981,269408,26173,10293
27025,Chisago,1982,290099,26495,10949
27025,Chisago,1983,312399,26836,11641
27025,Chisago,1984,352484,27217,12951
27025,Chisago,1985,376418,27536,13670
27025,Chisago,1986,397135,27835,14267
27025,Chisago,1987,419924,28025,14984
27025,Chisago,1988,443899,29076,15267
27025,Chisago,1989,479185,29794,16083
27025,Chisago,1990,504073,30685,16427
27025,Chisago,1991,526335,31241,16848
27025,Chisago,1992,583163,32036,18203
27025,Chisago,1993,624463,33263,18774
27025,Chisago,1994,681790,34603,19703
27025,Chisago,1995,746814,35909,20797
27025,Chisago,1996,847896,36847,23011
27025,Chisago,1997,930850,38020,24483
27025,Chisago,1998,1026249,39125,26230
27025,Chisago,1999,1093704,40070,27295
27025,Chisago,2000,1179634,41611,28349
27025,Chisago,2001,1300669,43466,29924
27025,Chisago,2002,1349890,45375,29750
27025,Chisago,2003,1420511,47322,30018
27025,Chisago,2004,1484939,49054,30272
27025,Chisago,2005,1705720,50283,33922
27025,Chisago,2006,1722624,51444,33485
27025,Chisago,2007,1827688,52312,34938
27025,Chisago,2008,1931340,53012,36432
27025,Chisago,2009,1880943,53526,35141
27025,Chisago,2010,1919150,53901,35605
27025,Chisago,2011,2053931,53744,38217
27025,Chisago,2012,2081472,53436,38953
27025,Chisago,2013,2144500,53618,39996
27025,Chisago,2014,2244785,53746,41767
27025,Chisago,2015,2367779,54068,43793
27025,Chisago,2016,2442028,54549,44768
27025,Chisago,2017,2582174,55156,46816
27025,Chisago,2018,2714144,55861,48587
27025,Chisago,2019,2867883,56408,50842
27025,Chisago,2020,3032803,56718,53472
27025,Chisago,2021,3350952,57556,58221
27025,Chisago,2022,3445623,57918,59491
27025,Chisago,2023,3608805,58657,61524
27025,Chisago,2024,3791769,59105,64153
27027,Clay,1969,152422,42270,3606
27027,Clay,1970,169965,46786,3633
27027,Clay,1971,177358,47598,3726
27027,Clay,1972,193515,47346,4087
27027,Clay,1973,253978,47185,5383
27027,Clay,1974,257575,47278,5448
27027,Clay,1975,256136,47276,5418
27027,Clay,1976,352682,48085,7335
27027,Clay,1977,313608,48317,6491
27027,Clay,1978,369716,49063,7536
27027,Clay,1979,396350,49095,8073
27027,Clay,1980,422956,49364,8568
27027,Clay,1981,454378,49403,9197
27027,Clay,1982,478282,49158,9729
27027,Clay,1983,512141,49448,10357
27027,Clay,1984,572501,48942,11698
27027,Clay,1985,569890,49117,11603
27027,Clay,1986,607093,48629,12484
27027,Clay,1987,627032,48805,12848
27027,Clay,1988,638271,49495,12896
27027,Clay,1989,682103,50070,13623
27027,Clay,1990,734700,50454,14562
27027,Clay,1991,741036,50559,14657
27027,Clay,1992,804762,50934,15800
27027,Clay,1993,814054,51116,15926
27027,Clay,1994,866736,51300,16895
27027,Clay,1995,897548,51438,17449
27027,Clay,1996,973599,51243,19000
27027,Clay,1997,989986,51131,19362
27027,Clay,1998,1060303,50920,20823
27027,Clay,1999,1104314,50971,21666
27027,Clay,2000,1177068,51308,22941
27027,Clay,2001,1250196,51513,24270
27027,Clay,2002,1301475,51772,25139
27027,Clay,2003,1406835,52183,26960
27027,Clay,2004,1439265,53251,27028
27027,Clay,2005,1484420,54122,27427
27027,Clay,2006,1601659,55072,29083
27027,Clay,2007,1715168,55805,30735
27027,Clay,2008,1897610,57056,33259
27027,Clay,2009,1906749,58351,32677
27027,Clay,2010,1999100,59160,33791
27027,Clay,2011,2126402,60019,35429
27027,Clay,2012,2273076,60376,37649
27027,Clay,2013,2327805,60779,38299
27027,Clay,2014,2392239,61574,38851
27027,Clay,2015,2519351,62577,40260
27027,Clay,2016,2526614,63497,39791
27027,Clay,2017,2588200,64316,40242
27027,Clay,2018,2707125,64616,41896
27027,Clay,2019,2816281,65044,43298
27027,Clay,2020,3065894,65359,46909
27027,Clay,2021,3357380,65674,51122
27027,Clay,2022,3460781,65989,52445
27027,Clay,2023,3565358,66425,53675
27027,Clay,2024,3711293,66848,55518
27029,Clearwater,1969,17752,7959,2230
27029,Clearwater,1970,19986,8047,2484
27029,Clearwater,1971,21297,8172,2606
27029,Clearwater,1972,23914,8492,2816
27029,Clearwater,1973,28855,8500,3395
27029,Clearwater,1974,30501,8389,3636
27029,Clearwater,1975,32399,8549,3790
27029,Clearwater,1976,34923,8683,4022
27029,Clearwater,1977,38577,8768,4400
27029,Clearwater,1978,43475,8728,4981
27029,Clearwater,1979,48725,8697,5603
27029,Clearwater,1980,53894,8763,6150
27029,Clearwater,1981,59908,8751,6846
27029,Clearwater,1982,63942,8709,7342
27029,Clearwater,1983,67900,8684,7819
27029,Clearwater,1984,81456,8699,9364
27029,Clearwater,1985,81093,8725,9294
27029,Clearwater,1986,84190,8576,9817
27029,Clearwater,1987,81041,8530,9501
27029,Clearwater,1988,93124,8484,10976
27029,Clearwater,1989,95757,8319,11511
27029,Clearwater,1990,98002,8324,11773
27029,Clearwater,1991,102864,8290,12408
27029,Clearwater,1992,108555,8291,13093
27029,Clearwater,1993,114081,8402,13578
27029,Clearwater,1994,119841,8493,14111
27029,Clearwater,1995,127029,8530,14892
27029,Clearwater,1996,136832,8546,16011
27029,Clearwater,1997,142965,8606,16612
27029,Clearwater,1998,151996,8597,17680
27029,Clearwater,1999,159622,8526,18722
27029,Clearwater,2000,178389,8389,21265
27029,Clearwater,2001,179006,8384,21351
27029,Clearwater,2002,186690,8441,22117
27029,Clearwater,2003,190920,8424,22664
27029,Clearwater,2004,197840,8466,23369
27029,Clearwater,2005,199485,8471,23549
27029,Clearwater,2006,207230,8476,24449
27029,Clearwater,2007,217530,8541,25469
27029,Clearwater,2008,239537,8603,27843
27029,Clearwater,2009,250579,8645,28985
27029,Clearwater,2010,266742,8693,30685
27029,Clearwater,2011,284800,8666,32864
27029,Clearwater,2012,294639,8576,34356
27029,Clearwater,2013,304270,8635,35237
27029,Clearwater,2014,323684,8593,37668
27029,Clearwater,2015,335002,8553,39168
27029,Clearwater,2016,341279,8552,39906
27029,Clearwater,2017,357351,8510,41992
27029,Clearwater,2018,381861,8437,45260
27029,Clearwater,2019,384803,8420,45701
27029,Clearwater,2020,445870,8566,52051
27029,Clearwater,2021,479535,8568,55968
27029,Clearwater,2022,453370,8636,52498
27029,Clearwater,2023,477745,8680,55040
27029,Clearwater,2024,501252,8630,58083
27031,Cook,1969,10430,3167,3293
27031,Cook,1970,11486,3437,3342
27031,Cook,1971,12866,3486,3691
27031,Cook,1972,14242,3644,3908
27031,Cook,1973,15681,3564,4400
27031,Cook,1974,17589,3488,5043
27031,Cook,1975,20490,3602,5689
27031,Cook,1976,22776,4036,5643
27031,Cook,1977,25125,4129,6085
27031,Cook,1978,28256,3685,7668
27031,Cook,1979,31832,4070,7821
27031,Cook,1980,36996,4102,9019
27031,Cook,1981,40318,4137,9746
27031,Cook,1982,42361,4104,10322
27031,Cook,1983,44741,4106,10896
27031,Cook,1984,49044,4058,12086
27031,Cook,1985,50943,4014,12691
27031,Cook,1986,51932,3975,13065
27031,Cook,1987,52816,3891,13574
27031,Cook,1988,56485,3841,14706
27031,Cook,1989,62599,3848,16268
27031,Cook,1990,67776,3876,17486
27031,Cook,1991,70806,3988,17755
27031,Cook,1992,80911,4132,19582
27031,Cook,1993,88280,4344,20322
27031,Cook,1994,96583,4498,21472
27031,Cook,1995,104389,4682,22296
27031,Cook,1996,110453,4802,23001
27031,Cook,1997,117235,4935,23756
27031,Cook,1998,125213,4985,25118
27031,Cook,1999,134221,5037,26647
27031,Cook,2000,142151,5178,27453
27031,Cook,2001,153543,5155,29785
27031,Cook,2002,158310,5164,30656
27031,Cook,2003,159312,5172,30803
27031,Cook,2004,167851,5180,32404
27031,Cook,2005,172314,5158,33407
27031,Cook,2006,172776,5210,33162
27031,Cook,2007,179766,5217,34458
27031,Cook,2008,185488,5255,35297
27031,Cook,2009,197513,5203,37961
27031,Cook,2010,207957,5165,40263
27031,Cook,2011,224030,5232,42819
27031,Cook,2012,234891,5220,44998
27031,Cook,2013,230825,5245,44009
27031,Cook,2014,239002,5320,44925
27031,Cook,2015,251200,5340,47041
27031,Cook,2016,259854,5455,47636
27031,Cook,2017,270760,5539,48882
27031,Cook,2018,288065,5556,51848
27031,Cook,2019,287805,5576,51615
27031,Cook,2020,308749,5599,55144
27031,Cook,2021,334334,5632,59363
27031,Cook,2022,340002,5732,59316
27031,Cook,2023,368447,5643,65293
27031,Cook,2024,385909,5571,69271
27033,Cottonwood,1969,47471,14376,3302
27033,Cottonwood,1970,54802,14883,3682
27033,Cottonwood,1971,56226,14840,3789
27033,Cottonwood,1972,65725,14497,4534
27033,Cottonwood,1973,87342,14837,5887
27033,Cottonwood,1974,91258,14880,6133
27033,Cottonwood,1975,91058,15063,6045
27033,Cottonwood,1976,83782,14975,5595
27033,Cottonwood,1977,118988,15080,7890
27033,Cottonwood,1978,124479,15065,8263
27033,Cottonwood,1979,126521,15192,8328
27033,Cottonwood,1980,140429,14814,9479
27033,Cottonwood,1981,155907,14626,10660
27033,Cottonwood,1982,158674,14484,10955
27033,Cottonwood,1983,149063,14353,10385
27033,Cottonwood,1984,179944,14157,12711
27033,Cottonwood,1985,235981,13954,16911
27033,Cottonwood,1986,188785,13636,13845
27033,Cottonwood,1987,204488,13419,15239
27033,Cottonwood,1988,184738,13190,14006
27033,Cottonwood,1989,209166,12928,16179
27033,Cottonwood,1990,207194,12652,16376
27033,Cottonwood,1991,201377,12486,16128
27033,Cottonwood,1992,213962,12575,17015
27033,Cottonwood,1993,190210,12592,15106
27033,Cottonwood,1994,242517,12605,19240
27033,Cottonwood,1995,228309,12563,18173
27033,Cottonwood,1996,267525,12476,21443
27033,Cottonwood,1997,262941,12357,21279
27033,Cottonwood,1998,279762,12290,22763
27033,Cottonwood,1999,281220,12250,22957
27033,Cottonwood,2000,295151,12167,24258
27033,Cottonwood,2001,294767,12140,24281
27033,Cottonwood,2002,306260,12104,25302
27033,Cottonwood,2003,329535,12096,27243
27033,Cottonwood,2004,372531,12151,30658
27033,Cottonwood,2005,363031,11967,30336
27033,Cottonwood,2006,363507,11789,30834
27033,Cottonwood,2007,383315,11748,32628
27033,Cottonwood,2008,420376,11701,35927
27033,Cottonwood,2009,403685,11632,34705
27033,Cottonwood,2010,425739,11721,36323
27033,Cottonwood,2011,477181,11746,40625
27033,Cottonwood,2012,513228,11631,44126
27033,Cottonwood,2013,502972,11634,43233
27033,Cottonwood,2014,491687,11613,42339
27033,Cottonwood,2015,495639,11554,42898
27033,Cottonwood,2016,460228,11529,39919
27033,Cottonwood,2017,495255,11433,43318
27033,Cottonwood,2018,521307,11468,45458
27033,Cottonwood,2019,507566,11449,44333
27033,Cottonwood,2020,628762,11521,54575
27033,Cottonwood,2021,681613,11600,58760
27033,Cottonwood,2022,720886,11416,63147
27033,Cottonwood,2023,680494,11417,59604
27033,Cottonwood,2024,682902,11338,60231
27035,Crow Wing,1969,95097,33692,2823
27035,Crow Wing,1970,105311,35125,2998
27035,Crow Wing,1971,116399,36350,3202
27035,Crow Wing,1972,129734,37541,3456
27035,Crow Wing,1973,145965,37922,3849
27035,Crow Wing,1974,163766,38019,4307
27035,Crow Wing,1975,184804,38716,4773
27035,Crow Wing,1976,207921,38815,5357
27035,Crow Wing,1977,231351,39551,5849
27035,Crow Wing,1978,261061,40182,6497
27035,Crow Wing,1979,293778,40870,7188
27035,Crow Wing,1980,326345,41723,7822
27035,Crow Wing,1981,365802,41634,8786
27035,Crow Wing,1982,404570,41723,9697
27035,Crow Wing,1983,434325,41812,10388
27035,Crow Wing,1984,483423,42209,11453
27035,Crow Wing,1985,511297,42369,12068
27035,Crow Wing,1986,534412,42438,12593
27035,Crow Wing,1987,550434,42457,12965
27035,Crow Wing,1988,598473,43092,13888
27035,Crow Wing,1989,658241,43790,15032
27035,Crow Wing,1990,697214,44474,15677
27035,Crow Wing,1991,737436,45587,16176
27035,Crow Wing,1992,793213,46911,16909
27035,Crow Wing,1993,855082,48273,17713
27035,Crow Wing,1994,908662,49388,18398
27035,Crow Wing,1995,966899,50437,19170
27035,Crow Wing,1996,1042588,51606,20203
27035,Crow Wing,1997,1097828,52339,20975
27035,Crow Wing,1998,1172828,53177,22055
27035,Crow Wing,1999,1220454,54173,22529
27035,Crow Wing,2000,1313216,55184,23797
27035,Crow Wing,2001,1463579,55973,26148
27035,Crow Wing,2002,1523385,57013,26720
27035,Crow Wing,2003,1593226,58023,27459
27035,Crow Wing,2004,1687932,58814,28699
27035,Crow Wing,2005,1734658,59606,29102
27035,Crow Wing,2006,1851378,60654,30524
27035,Crow Wing,2007,1954795,61484,31794
27035,Crow Wing,2008,2037653,62178,32771
27035,Crow Wing,2009,2031900,62307,32611
27035,Crow Wing,2010,2125179,62621,33937
27035,Crow Wing,2011,2200510,62747,35070
27035,Crow Wing,2012,2273847,62936,36130
27035,Crow Wing,2013,2320845,63186,36730
27035,Crow Wing,2014,2469513,63353,38980
27035,Crow Wing,2015,2565316,63541,40373
27035,Crow Wing,2016,2647933,64098,41311
27035,Crow Wing,2017,2753587,64720,42546
27035,Crow Wing,2018,2861120,65408,43743
27035,Crow Wing,2019,3013167,65696,45865
27035,Crow Wing,2020,3261486,66285,49204
27035,Crow Wing,2021,3718605,67355,55209
27035,Crow Wing,2022,3677212,67862,54187
27035,Crow Wing,2023,3909101,68286,57246
27035,Crow Wing,2024,4131622,68642,60191
27037,Dakota,1969,584492,128666,4543
27037,Dakota,1970,625816,140804,4445
27037,Dakota,1971,687383,144211,4767
27037,Dakota,1972,761376,150428,5061
27037,Dakota,1973,880851,158962,5541
27037,Dakota,1974,999502,165930,6024
27037,Dakota,1975,1120683,166898,6715
27037,Dakota,1976,1260107,175760,7169
27037,Dakota,1977,1450515,179885,8064
27037,Dakota,1978,1673371,184526,9068
27037,Dakota,1979,1957458,190573,10271
27037,Dakota,1980,2232996,195537,11420
27037,Dakota,1981,2523224,200120,12609
27037,Dakota,1982,2768123,204814,13515
27037,Dakota,1983,3023689,207632,14563
27037,Dakota,1984,3499840,213995,16355
27037,Dakota,1985,3867352,221244,17480
27037,Dakota,1986,4155230,228968,18148
27037,Dakota,1987,4591636,241271,19031
27037,Dakota,1988,5139931,255030,20154
27037,Dakota,1989,5727464,265585,21565
27037,Dakota,1990,6174862,277866,22222
27037,Dakota,1991,6531206,286916,22763
27037,Dakota,1992,7152748,296694,24108
27037,Dakota,1993,7575913,305852,24770
27037,Dakota,1994,8181794,311008,26307
27037,Dakota,1995,8744516,319218,27394
27037,Dakota,1996,9495907,328159,28937
27037,Dakota,1997,10285814,335640,30645
27037,Dakota,1998,11386689,343231,33175
27037,Dakota,1999,12062628,350520,34414
27037,Dakota,2000,13080838,357848,36554
27037,Dakota,2001,13948434,363602,38362
27037,Dakota,2002,14366496,368252,39013
27037,Dakota,2003,15072020,372265,40487
27037,Dakota,2004,15828943,377143,41971
27037,Dakota,2005,16117314,381829,42211
27037,Dakota,2006,16665149,386228,43148
27037,Dakota,2007,17634739,390767,45129
27037,Dakota,2008,18276823,393900,46400
27037,Dakota,2009,17456728,396906,43982
27037,Dakota,2010,17962636,399424,44971
27037,Dakota,2011,19441709,402859,48259
27037,Dakota,2012,20043805,406570,49300
27037,Dakota,2013,20529208,410720,49983
27037,Dakota,2014,21584817,415411,51960
27037,Dakota,2015,22501746,418680,53744
27037,Dakota,2016,23300091,423064,55075
27037,Dakota,2017,24425631,427966,57074
27037,Dakota,2018,25598935,432442,59196
27037,Dakota,2019,26627005,437268,60894
27037,Dakota,2020,28136324,440436,63883
27037,Dakota,2021,30247124,442784,68311
27037,Dakota,2022,31725483,443982,71457
27037,Dakota,2023,33645368,448495,75018
27037,Dakota,2024,35294325,453156,77886
27039,Dodge,1969,42520,13540,3140
27039,Dodge,1970,45424,13064,3477
27039,Dodge,1971,47973,13157,3646
27039,Dodge,1972,53960,13395,4028
27039,Dodge,1973,69736,13453,5184
27039,Dodge,1974,71012,13316,5333
27039,Dodge,1975,74747,13543,5519
27039,Dodge,1976,75995,13662,5563
27039,Dodge,1977,102783,13867,7412
27039,Dodge,1978,119349,14212,8398
27039,Dodge,1979,117503,14544,8079
27039,Dodge,1980,130409,14796,8814
27039,Dodge,1981,141344,14859,9512
27039,Dodge,1982,151915,15052,10093
27039,Dodge,1983,146849,15251,9629
27039,Dodge,1984,184034,15271,12051
27039,Dodge,1985,191804,15249,12578
27039,Dodge,1986,203688,15231,13373
27039,Dodge,1987,219170,15206,14413
27039,Dodge,1988,224701,15384,14606
27039,Dodge,1989,255098,15490,16469
27039,Dodge,1990,268262,15813,16965
27039,Dodge,1991,272785,15998,17051
27039,Dodge,1992,285190,16206,17598
27039,Dodge,1993,281683,16435,17139
27039,Dodge,1994,320355,16541,19367
27039,Dodge,1995,321279,16679,19262
27039,Dodge,1996,356829,16801,21239
27039,Dodge,1997,375650,17047,22036
27039,Dodge,1998,412402,17146,24052
27039,Dodge,1999,436209,17387,25088
27039,Dodge,2000,468680,17857,26246
27039,Dodge,2001,499725,18118,27582
27039,Dodge,2002,543531,18529,29334
27039,Dodge,2003,575713,18802,30620
27039,Dodge,2004,595650,19162,31085
27039,Dodge,2005,605762,19391,31239
27039,Dodge,2006,633490,19601,32319
27039,Dodge,2007,677223,19613,34529
27039,Dodge,2008,725218,19876,36487
27039,Dodge,2009,704627,19921,35371
27039,Dodge,2010,747831,20153,37108
27039,Dodge,2011,827300,20186,40984
27039,Dodge,2012,895844,20241,44259
27039,Dodge,2013,890979,20294,43904
27039,Dodge,2014,842625,20329,41449
27039,Dodge,2015,859200,20342,42238
27039,Dodge,2016,855529,20468,41798
27039,Dodge,2017,902993,20604,43826
27039,Dodge,2018,947856,20685,45823
27039,Dodge,2019,970868,20842,46582
27039,Dodge,2020,1086659,20888,52023
27039,Dodge,2021,1227865,20954,58598
27039,Dodge,2022,1252381,21027,59561
27039,Dodge,2023,1282966,21113,60767
27039,Dodge,2024,1331089,21242,62663
27041,Douglas,1969,65508,22514,2910
27041,Douglas,1970,71940,22938,3136
27041,Douglas,1971,80594,23145,3482
27041,Douglas,1972,88925,24077,3693
27041,Douglas,1973,108531,24652,4403
27041,Douglas,1974,116750,24703,4726
27041,Douglas,1975,124517,25412,4900
27041,Douglas,1976,133020,25694,5177
27041,Douglas,1977,154245,26389,5845
27041,Douglas,1978,170505,26833,6354
27041,Douglas,1979,191097,27410,6972
27041,Douglas,1980,210791,27898,7556
27041,Douglas,1981,240290,28074,8559
27041,Douglas,1982,260489,28130,9260
27041,Douglas,1983,278504,28280,9848
27041,Douglas,1984,309143,28456,10864
27041,Douglas,1985,327661,28606,11454
27041,Douglas,1986,343756,28481,12070
27041,Douglas,1987,365338,28252,12931
27041,Douglas,1988,375797,28546,13165
27041,Douglas,1989,412036,28679,14367
27041,Douglas,1990,435778,28727,15170
27041,Douglas,1991,448649,29193,15368
27041,Douglas,1992,481553,29539,16302
27041,Douglas,1993,504986,30050,16805
27041,Douglas,1994,547661,30417,18005
27041,Douglas,1995,575158,30831,18655
27041,Douglas,1996,632843,31305,20215
27041,Douglas,1997,664710,31677,20984
27041,Douglas,1998,725747,32207,22534
27041,Douglas,1999,765626,32489,23566
27041,Douglas,2000,844567,32882,25685
27041,Douglas,2001,885882,33201,26682
27041,Douglas,2002,932607,33601,27755
27041,Douglas,2003,1002356,34125,29373
27041,Douglas,2004,1068499,34555,30922
27041,Douglas,2005,1081255,35110,30796
27041,Douglas,2006,1158623,35472,32663
27041,Douglas,2007,1285444,35903,35803
27041,Douglas,2008,1419972,36108,39326
27041,Douglas,2009,1442946,36076,39997
