county_fips,county_code,county_name,year,temp_avg,precip_total,state_name,state_abbr,state_fips,county_name_fema,county_fips_3,county_fips_raw,risk_value,risk_score,risk_rating,eal_value_total,eal_score,eal_rating,sovi_score,sovi_rating,resl_score,resl_rating,drought_risk_value,drought_risk_score,drought_risk_rating,inland_flood_risk_value,inland_flood_risk_score,inland_flood_risk_rating,wildfire_risk_value,wildfire_risk_score,wildfire_risk_rating,heatwave_risk_value,heatwave_risk_score,heatwave_risk_rating,winter_weather_risk_value,winter_weather_risk_score,winter_weather_risk_rating,nri_version
27001,MN-001,Aitkin County,2011,40.575,372.87,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27001,MN-001,Aitkin County,2012,44.36666666666667,389.07,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27001,MN-001,Aitkin County,2013,39.925,359.58,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27001,MN-001,Aitkin County,2014,36.516666666666666,375.75,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27001,MN-001,Aitkin County,2015,40.166666666666664,337.32,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27001,MN-001,Aitkin County,2016,43.6,406.62,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27001,MN-001,Aitkin County,2017,42.65833333333333,411.01,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27001,MN-001,Aitkin County,2018,39.25,373.33,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27001,MN-001,Aitkin County,2019,38.4,404.66,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27001,MN-001,Aitkin County,2020,40.46666666666667,385.57,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27001,MN-001,Aitkin County,2021,42.1,302.25,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27001,MN-001,Aitkin County,2022,39.916666666666664,348.03,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27001,MN-001,Aitkin County,2023,40.95,336.5,Minnesota,MN,27,Aitkin,1,27001,19859135.661464974,56.583969465648856,Relatively Low,15472528.402201377,51.51608910891089,Relatively Low,72.86895674,Relatively High,98.15521628498728,Very High,92529.3142978427,43.225190839694655,Relatively Low,13323788.505358117,69.37022900763358,Relatively Low,75930.86971804316,57.601781170483456,Very Low,279029.4623264261,43.25626204238921,Relatively Low,19541.747375427876,21.133036282622538,Very Low,December 2025
27003,MN-003,Anoka County,2011,44.208333333333336,442.84,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27003,MN-003,Anoka County,2012,48.575,369.84,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27003,MN-003,Anoka County,2013,44.28333333333333,353.77,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27003,MN-003,Anoka County,2014,40.675,402.88,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27003,MN-003,Anoka County,2015,44.01666666666667,377.9,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27003,MN-003,Anoka County,2016,47.833333333333336,443.37,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27003,MN-003,Anoka County,2017,47.13333333333333,428.3,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27003,MN-003,Anoka County,2018,43.63333333333333,347.14,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27003,MN-003,Anoka County,2019,42.791666666666664,412.92,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27003,MN-003,Anoka County,2020,44.50833333333333,377.54,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27003,MN-003,Anoka County,2021,45.833333333333336,265.94,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27003,MN-003,Anoka County,2022,44.525,281.13,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27003,MN-003,Anoka County,2023,45.2,316.81,Minnesota,MN,27,Anoka,3,27003,74523017.00977126,88.00890585241731,Relatively Moderate,127477801.64503628,92.82178217821784,Relatively Moderate,10.62340967,Very Low,97.07379134860052,Very High,22810.793844083775,29.03944020356234,Very Low,49932540.94041248,91.98473282442748,Relatively Moderate,497256.5300816817,81.64758269720103,Relatively Low,2316322.1955263065,86.09505459216442,Relatively Moderate,270585.6301664154,84.11839592616168,Relatively Moderate,December 2025
27005,MN-005,Becker County,2011,39.75,343.55,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27005,MN-005,Becker County,2012,44.39166666666667,259.26,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27005,MN-005,Becker County,2013,39.81666666666667,304.90999999999997,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27005,MN-005,Becker County,2014,36.875,325.35,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27005,MN-005,Becker County,2015,40.56666666666667,280.64,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27005,MN-005,Becker County,2016,44.05833333333334,322.24,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27005,MN-005,Becker County,2017,42.675,312.4,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27005,MN-005,Becker County,2018,39.03333333333333,275.46999999999997,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27005,MN-005,Becker County,2019,37.625,322.71,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27005,MN-005,Becker County,2020,39.425,334.97,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27005,MN-005,Becker County,2021,41.975,230.32,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27005,MN-005,Becker County,2022,39.74166666666667,288.38,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27005,MN-005,Becker County,2023,40.15,253.41,Minnesota,MN,27,Becker,5,27005,12251827.108760564,37.404580152671755,Very Low,11742172.484490383,41.367574257425744,Very Low,40.42620865,Relatively Moderate,85.05089058524173,Very High,135545.53437828043,48.44147582697201,Relatively Low,7340445.551278276,52.2264631043257,Relatively Low,327083.1973628905,77.16284987277355,Relatively Low,111911.57601598148,26.332691072575464,Very Low,408241.9030053694,89.46530872056016,Relatively High,December 2025
27007,MN-007,Beltrami County,2011,39.0,313.03,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27007,MN-007,Beltrami County,2012,42.791666666666664,249.42,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27007,MN-007,Beltrami County,2013,38.208333333333336,271.03,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27007,MN-007,Beltrami County,2014,35.025,303.61,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27007,MN-007,Beltrami County,2015,39.03333333333333,278.04,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27007,MN-007,Beltrami County,2016,42.7,292.97,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27007,MN-007,Beltrami County,2017,41.7,261.07,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27007,MN-007,Beltrami County,2018,38.208333333333336,238.93,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27007,MN-007,Beltrami County,2019,36.7,309.64,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27007,MN-007,Beltrami County,2020,38.475,323.88,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27007,MN-007,Beltrami County,2021,40.975,241.4,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27007,MN-007,Beltrami County,2022,38.641666666666666,299.69,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27007,MN-007,Beltrami County,2023,39.44166666666667,249.85,Minnesota,MN,27,Beltrami,7,27007,22445051.221025582,60.55979643765903,Relatively Low,20146448.703765303,60.70544554455446,Relatively Low,50.28625954,Relatively Moderate,89.75826972010178,Very High,266060.3113029081,58.396946564885496,Relatively Low,15077834.500941368,72.55089058524173,Relatively Low,553451.3766402674,82.47455470737911,Relatively Low,239839.23039956167,39.9165061014772,Relatively Low,275718.7418113578,84.46849140674729,Relatively Moderate,December 2025
27009,MN-009,Benton County,2011,42.625,442.34,Minnesota,MN,27,Benton,9,27009,17500145.268010583,51.335877862595424,Relatively Low,18122423.213978812,56.96163366336634,Relatively Low,30.47073791,Relatively Low,94.17938931297712,Very High,253640.49207796025,57.665394402035616,Relatively Low,9992647.799965823,61.67302798982188,Relatively Low,150940.2389691191,67.6208651399491,Relatively Low,318277.9679326829,45.95375722543353,Relatively Low,56440.152438190395,44.78039465308721,Relatively Low,December 2025
27009,MN-009,Benton County,2012,47.13333333333333,345.81,Minnesota,MN,27,Benton,9,27009,17500145.268010583,51.335877862595424,Relatively Low,18122423.213978812,56.96163366336634,Relatively Low,30.47073791,Relatively Low,94.17938931297712,Very High,253640.49207796025,57.665394402035616,Relatively Low,9992647.799965823,61.67302798982188,Relatively Low,150940.2389691191,67.6208651399491,Relatively Low,318277.9679326829,45.95375722543353,Relatively Low,56440.152438190395,44.78039465308721,Relatively Low,December 2025
27009,MN-009,Benton County,2013,42.55833333333333,323.28,Minnesota,MN,27,Benton,9,27009,17500145.268010583,51.335877862595424,Relatively Low,18122423.213978812,56.96163366336634,Relatively Low,30.47073791,Relatively Low,94.17938931297712,Very High,253640.49207796025,57.665394402035616,Relatively Low,9992647.799965823,61.67302798982188,Relatively Low,150940.2389691191,67.6208651399491,Relatively Low,318277.9679326829,45.95375722543353,Relatively Low,56440.152438190395,44.78039465308721,Relatively Low,December 2025
27009,MN-009,Benton County,2014,39.4,404.05,Minnesota,MN,27,Benton,9,27009,17500145.268010583,51.335877862595424,Relatively Low,18122423.213978812,56.96163366336634,Relatively Low,30.47073791,Relatively Low,94.17938931297712,Very High,253640.49207796025,57.665394402035616,Relatively Low,9992647.799965823,61.67302798982188,Relatively Low,150940.2389691191,67.6208651399491,Relatively Low,318277.9679326829,45.95375722543353,Relatively Low,56440.152438190395,44.78039465308721,Relatively Low,December 2025
27009,MN-009,Benton County,2015,42.8,376.42,Minnesota,MN,27,Benton,9,27009,17500145.268010583,51.335877862595424,Relatively Low,18122423.213978812,56.96163366336634,Relatively Low,30.47073791,Relatively Low,94.17938931297712,Very High,253640.49207796025,57.665394402035616,Relatively Low,9992647.799965823,61.67302798982188,Relatively Low,150940.2389691191,67.6208651399491,Relatively Low,318277.9679326829,45.95375722543353,Relatively Low,56440.152438190395,44.78039465308721,Relatively Low,December 2025
