county_fips,county_code,county_name,year,temp_avg,precip_total
27013,MN-013,Blue Earth County,2013,45.51666666666667,348.08
27013,MN-013,Blue Earth County,2014,42.43333333333334,368.22
27013,MN-013,Blue Earth County,2015,45.083333333333336,365.15
27013,MN-013,Blue Earth County,2016,48.40833333333333,505.7
27013,MN-013,Blue Earth County,2017,48.166666666666664,479.03
27013,MN-013,Blue Earth County,2018,44.63333333333333,425.94
27013,MN-013,Blue Earth County,2019,43.449999999999996,520.14
27013,MN-013,Blue Earth County,2020,45.30833333333334,459.43
27013,MN-013,Blue Earth County,2021,46.84166666666667,319.77
27013,MN-013,Blue Earth County,2022,45.75,320.12
27013,MN-013,Blue Earth County,2023,45.63333333333333,328.42
27015,MN-015,Brown County,2011,44.199999999999996,409.91
27015,MN-015,Brown County,2012,49.333333333333336,289.4
27015,MN-015,Brown County,2013,45.00833333333333,293.0
27015,MN-015,Brown County,2014,42.325,327.54
27015,MN-015,Brown County,2015,45.041666666666664,319.26
27015,MN-015,Brown County,2016,48.30833333333334,444.65999999999997
27015,MN-015,Brown County,2017,48.074999999999996,446.69
27015,MN-015,Brown County,2018,44.449999999999996,440.4
27015,MN-015,Brown County,2019,43.1,502.28
27015,MN-015,Brown County,2020,45.53333333333333,408.82
27015,MN-015,Brown County,2021,47.30833333333334,287.4
27015,MN-015,Brown County,2022,46.24166666666667,290.7
27015,MN-015,Brown County,2023,45.50833333333333,311.77
27017,MN-017,Carlton County,2011,40.13333333333333,392.21
27017,MN-017,Carlton County,2012,43.81666666666666,400.87
27017,MN-017,Carlton County,2013,39.65,379.71
27017,MN-017,Carlton County,2014,35.766666666666666,392.23
27017,MN-017,Carlton County,2015,39.233333333333334,337.7
27017,MN-017,Carlton County,2016,42.75,424.57
27017,MN-017,Carlton County,2017,42.074999999999996,421.04
27017,MN-017,Carlton County,2018,38.525,391.66999999999996
27017,MN-017,Carlton County,2019,37.68333333333333,419.92
27017,MN-017,Carlton County,2020,39.68333333333333,387.69
27017,MN-017,Carlton County,2021,41.125,306.49
27017,MN-017,Carlton County,2022,39.00833333333333,343.66
27017,MN-017,Carlton County,2023,40.2,349.02
27019,MN-019,Carver County,2011,44.61666666666667,429.31
27019,MN-019,Carver County,2012,49.15833333333333,363.29
27019,MN-019,Carver County,2013,44.875,379.17
27019,MN-019,Carver County,2014,41.5,427.89
27019,MN-019,Carver County,2015,44.40833333333333,365.31
27019,MN-019,Carver County,2016,48.025,434.2
27019,MN-019,Carver County,2017,47.666666666666664,424.09000000000003
27019,MN-019,Carver County,2018,44.35,369.63
27019,MN-019,Carver County,2019,43.15833333333333,443.46000000000004
27019,MN-019,Carver County,2020,45.03333333333333,413.6
27019,MN-019,Carver County,2021,46.5,301.87
27019,MN-019,Carver County,2022,45.19166666666666,282.94
27019,MN-019,Carver County,2023,45.55833333333334,296.21
27021,MN-021,Cass County,2011,40.541666666666664,351.63
27021,MN-021,Cass County,2012,44.51666666666667,329.51
27021,MN-021,Cass County,2013,40.166666666666664,328.55
27021,MN-021,Cass County,2014,36.84166666666667,338.48
27021,MN-021,Cass County,2015,40.708333333333336,302.53
27021,MN-021,Cass County,2016,44.23333333333333,342.19
27021,MN-021,Cass County,2017,43.1,340.05
27021,MN-021,Cass County,2018,39.791666666666664,312.74
27021,MN-021,Cass County,2019,38.824999999999996,351.23
27021,MN-021,Cass County,2020,40.541666666666664,345.02
27021,MN-021,Cass County,2021,42.375,271.77
27021,MN-021,Cass County,2022,40.09166666666667,324.33
27021,MN-021,Cass County,2023,41.25,286.62
27023,MN-023,Chippewa County,2011,43.36666666666667,405.66
27023,MN-023,Chippewa County,2012,48.5,272.57
27023,MN-023,Chippewa County,2013,43.416666666666664,305.97
27023,MN-023,Chippewa County,2014,41.31666666666667,360.37
27023,MN-023,Chippewa County,2015,44.51666666666667,335.44
27023,MN-023,Chippewa County,2016,47.94166666666666,359.52
27023,MN-023,Chippewa County,2017,46.949999999999996,394.71
27023,MN-023,Chippewa County,2018,44.050000000000004,376.98
27023,MN-023,Chippewa County,2019,42.25833333333333,439.01
27023,MN-023,Chippewa County,2020,44.333333333333336,335.58
27023,MN-023,Chippewa County,2021,46.475,291.72
27023,MN-023,Chippewa County,2022,44.75833333333333,326.99
27023,MN-023,Chippewa County,2023,44.05833333333334,279.13
27025,MN-025,Chisago County,2011,43.4,425.28000000000003
27025,MN-025,Chisago County,2012,47.85,342.49
27025,MN-025,Chisago County,2013,43.65,334.86
27025,MN-025,Chisago County,2014,40.03333333333333,408.41
27025,MN-025,Chisago County,2015,43.40833333333333,391.98
27025,MN-025,Chisago County,2016,47.30833333333334,440.83
27025,MN-025,Chisago County,2017,46.541666666666664,416.15999999999997
27025,MN-025,Chisago County,2018,42.916666666666664,355.92
27025,MN-025,Chisago County,2019,42.083333333333336,424.63
27025,MN-025,Chisago County,2020,43.76666666666667,396.93
27025,MN-025,Chisago County,2021,44.88333333333333,296.03
27025,MN-025,Chisago County,2022,43.550000000000004,306.36
27025,MN-025,Chisago County,2023,44.46666666666667,343.44
27027,MN-027,Clay County,2011,40.99166666666667,356.36
27027,MN-027,Clay County,2012,46.175000000000004,245.55
27027,MN-027,Clay County,2013,41.05,278.07
27027,MN-027,Clay County,2014,38.608333333333334,311.16
27027,MN-027,Clay County,2015,42.108333333333334,255.78
27027,MN-027,Clay County,2016,45.425000000000004,281.79
27027,MN-027,Clay County,2017,44.30833333333334,285.09
27027,MN-027,Clay County,2018,40.74166666666667,248.46
27027,MN-027,Clay County,2019,38.833333333333336,323.93
27027,MN-027,Clay County,2020,40.80833333333333,330.26
27027,MN-027,Clay County,2021,43.541666666666664,227.2
27027,MN-027,Clay County,2022,41.31666666666667,292.07
27027,MN-027,Clay County,2023,40.88333333333333,250.69
27029,MN-029,Clearwater County,2011,39.074999999999996,325.48
27029,MN-029,Clearwater County,2012,43.13333333333333,253.23
27029,MN-029,Clearwater County,2013,38.59166666666667,280.03
27029,MN-029,Clearwater County,2014,35.4,303.67
27029,MN-029,Clearwater County,2015,39.391666666666666,269.39
27029,MN-029,Clearwater County,2016,42.99166666666667,283.33
27029,MN-029,Clearwater County,2017,41.858333333333334,258.47
27029,MN-029,Clearwater County,2018,38.4,250.99
27029,MN-029,Clearwater County,2019,36.74166666666667,326.4
27029,MN-029,Clearwater County,2020,38.300000000000004,326.56
27029,MN-029,Clearwater County,2021,40.916666666666664,232.65
27029,MN-029,Clearwater County,2022,38.71666666666667,297.85
27029,MN-029,Clearwater County,2023,39.50833333333333,259.7
27031,MN-031,Cook County,2011,37.025,340.71
27031,MN-031,Cook County,2012,40.333333333333336,354.13
27031,MN-031,Cook County,2013,36.800000000000004,418.15
27031,MN-031,Cook County,2014,32.699999999999996,424.84
27031,MN-031,Cook County,2015,35.041666666666664,372.01
27031,MN-031,Cook County,2016,38.80833333333333,462.45
27031,MN-031,Cook County,2017,38.541666666666664,455.04
27031,MN-031,Cook County,2018,35.391666666666666,374.31
27031,MN-031,Cook County,2019,34.71666666666667,398.56
27031,MN-031,Cook County,2020,36.5,361.46
27031,MN-031,Cook County,2021,38.25833333333333,288.31
27031,MN-031,Cook County,2022,36.2,413.68
27031,MN-031,Cook County,2023,37.06666666666667,404.07
27033,MN-033,Cottonwood County,2011,43.925000000000004,431.61
27033,MN-033,Cottonwood County,2012,48.86666666666667,299.91
27033,MN-033,Cottonwood County,2013,44.53333333333333,300.63
27033,MN-033,Cottonwood County,2014,41.666666666666664,320.52
27033,MN-033,Cottonwood County,2015,44.43333333333334,334.40999999999997
27033,MN-033,Cottonwood County,2016,47.50833333333333,462.09000000000003
27033,MN-033,Cottonwood County,2017,47.15,429.7
27033,MN-033,Cottonwood County,2018,43.64166666666667,457.38
27033,MN-033,Cottonwood County,2019,42.6,523.97
27033,MN-033,Cottonwood County,2020,45.21666666666667,401.96
27033,MN-033,Cottonwood County,2021,47.0,287.3
27033,MN-033,Cottonwood County,2022,46.15,306.38
27033,MN-033,Cottonwood County,2023,45.38333333333333,305.5
27035,MN-035,Crow Wing County,2011,41.291666666666664,368.24
27035,MN-035,Crow Wing County,2012,45.39166666666667,373.84999999999997
27035,MN-035,Crow Wing County,2013,41.108333333333334,364.96
27035,MN-035,Crow Wing County,2014,37.983333333333334,383.17
27035,MN-035,Crow Wing County,2015,41.483333333333334,318.41
27035,MN-035,Crow Wing County,2016,44.75,377.81
27035,MN-035,Crow Wing County,2017,43.64166666666667,416.83
27035,MN-035,Crow Wing County,2018,40.425000000000004,358.8
27035,MN-035,Crow Wing County,2019,39.59166666666667,389.05
27035,MN-035,Crow Wing County,2020,41.74166666666667,380.28
27035,MN-035,Crow Wing County,2021,43.324999999999996,282.90999999999997
27035,MN-035,Crow Wing County,2022,41.391666666666666,344.46
27035,MN-035,Crow Wing County,2023,42.233333333333334,325.89
27037,MN-037,Dakota County,2011,45.05833333333334,454.52
27037,MN-037,Dakota County,2012,49.61666666666667,361.34
27037,MN-037,Dakota County,2013,45.300000000000004,366.86
27037,MN-037,Dakota County,2014,41.824999999999996,397.04
27037,MN-037,Dakota County,2015,44.791666666666664,372.46
27037,MN-037,Dakota County,2016,48.50833333333333,469.82
27037,MN-037,Dakota County,2017,48.23333333333333,454.92
27037,MN-037,Dakota County,2018,44.75833333333333,376.86
27037,MN-037,Dakota County,2019,43.69166666666666,454.32
27037,MN-037,Dakota County,2020,45.525,437.72
27037,MN-037,Dakota County,2021,47.03333333333333,309.96
