county_fips,county_name_bea,year,bea_personal_income,bea_population,bea_pc_income
27095,Mille Lacs,2020,1246748,26456,47125
27095,Mille Lacs,2021,1391539,26903,51724
27095,Mille Lacs,2022,1391290,27270,51019
27095,Mille Lacs,2023,1450286,27418,52895
27095,Mille Lacs,2024,1520774,27577,55146
27097,Morrison,2011,1144128,33357,34299
27097,Morrison,2012,1191918,33277,35818
27097,Morrison,2013,1189806,33116,35928
27097,Morrison,2014,1251619,33143,37764
27097,Morrison,2015,1274959,33181,38424
27097,Morrison,2016,1273358,33397,38128
27097,Morrison,2017,1342203,33643,39895
27097,Morrison,2018,1396184,33744,41376
27097,Morrison,2019,1416168,34053,41587
27097,Morrison,2020,1605457,34003,47215
27097,Morrison,2021,1742765,34072,51149
27097,Morrison,2022,1822360,34284,53155
27097,Morrison,2023,1837836,34366,53478
27097,Morrison,2024,1902590,34520,55116
27099,Mower,2011,1553977,39336,39505
27099,Mower,2012,1611929,39374,40939
27099,Mower,2013,1659805,39294,42241
27099,Mower,2014,1625452,39370,41287
27099,Mower,2015,1748962,39442,44343
27099,Mower,2016,1718889,39490,43527
27099,Mower,2017,1774733,39713,44689
27099,Mower,2018,1819833,40035,45456
27099,Mower,2019,1817312,39943,45498
27099,Mower,2020,1998881,40062,49895
27099,Mower,2021,2213532,40229,55023
27099,Mower,2022,2205759,40174,54905
27099,Mower,2023,2303462,40352,57084
27099,Mower,2024,2354916,40900,57577
27101,Murray,2011,428710,8632,49665
27101,Murray,2012,431237,8576,50284
27101,Murray,2013,412303,8513,48432
27101,Murray,2014,401567,8443,47562
27101,Murray,2015,415918,8401,49508
27101,Murray,2016,372393,8316,44780
27101,Murray,2017,395396,8338,47421
27101,Murray,2018,414995,8258,50254
27101,Murray,2019,426008,8209,51895
27101,Murray,2020,504561,8166,61788
27101,Murray,2021,522696,8135,64253
27101,Murray,2022,573262,8051,71204
27101,Murray,2023,554530,8087,68571
27101,Murray,2024,562542,8044,69933
27103,Nicollet,2011,1305382,32970,39593
27103,Nicollet,2012,1400562,33028,42405
27103,Nicollet,2013,1405278,32994,42592
27103,Nicollet,2014,1424644,33390,42667
27103,Nicollet,2015,1500534,33542,44736
27103,Nicollet,2016,1494384,33762,44262
27103,Nicollet,2017,1593360,34076,46759
27103,Nicollet,2018,1652081,34229,48266
27103,Nicollet,2019,1713595,34306,49950
27103,Nicollet,2020,1834805,34498,53186
27103,Nicollet,2021,1956871,34361,56950
27103,Nicollet,2022,2033089,34381,59134
27103,Nicollet,2023,2103190,34320,61282
27103,Nicollet,2024,2196274,34493,63673
27105,Nobles,2011,861268,21717,39659
27105,Nobles,2012,879804,21916,40144
27105,Nobles,2013,865035,22058,39216
27105,Nobles,2014,908995,22040,41243
27105,Nobles,2015,947623,22173,42738
27105,Nobles,2016,871798,22394,38930
27105,Nobles,2017,919648,22238,41355
27105,Nobles,2018,945462,22396,42216
27105,Nobles,2019,964597,22384,43093
27105,Nobles,2020,1146125,22207,51611
27105,Nobles,2021,1210504,22076,54833
27105,Nobles,2022,1307680,22030,59359
27105,Nobles,2023,1323192,21921,60362
27105,Nobles,2024,1344571,21969,61203
27107,Norman,2011,259874,6819,38110
27107,Norman,2012,288181,6625,43499
27107,Norman,2013,269918,6631,40705
27107,Norman,2014,223421,6626,33719
27107,Norman,2015,230983,6676,34599
27107,Norman,2016,223714,6602,33886
27107,Norman,2017,235359,6663,35323
27107,Norman,2018,241371,6561,36789
27107,Norman,2019,242983,6481,37492
27107,Norman,2020,322395,6436,50092
27107,Norman,2021,387987,6443,60218
27107,Norman,2022,396053,6354,62331
27107,Norman,2023,349203,6318,55271
27107,Norman,2024,345402,6284,54965
27109,Olmsted,2011,6700499,146313,45796
27109,Olmsted,2012,7031284,147781,47579
27109,Olmsted,2013,7140058,150120,47562
27109,Olmsted,2014,7438165,151708,49029
27109,Olmsted,2015,7804286,153445,50860
27109,Olmsted,2016,8116470,155770,52105
27109,Olmsted,2017,8518498,157579,54059
27109,Olmsted,2018,9032231,159481,56635
27109,Olmsted,2019,9380597,161628,58038
27109,Olmsted,2020,10071650,163041,61774
27109,Olmsted,2021,10873022,163755,66398
27109,Olmsted,2022,11208282,164151,68280
27109,Olmsted,2023,11817492,165119,71570
27109,Olmsted,2024,12460643,166424,74873
27111,Otter Tail,2011,2175443,57449,37867
27111,Otter Tail,2012,2268223,57526,39430
27111,Otter Tail,2013,2333280,57935,40274
27111,Otter Tail,2014,2476438,58060,42653
27111,Otter Tail,2015,2503669,58236,42992
27111,Otter Tail,2016,2517497,58670,42909
27111,Otter Tail,2017,2647996,59176,44748
27111,Otter Tail,2018,2735517,59698,45823
27111,Otter Tail,2019,2812994,59912,46952
27111,Otter Tail,2020,3193255,60068,53161
27111,Otter Tail,2021,3412509,60206,56681
27111,Otter Tail,2022,3506574,60530,57931
27111,Otter Tail,2023,3628508,60687,59791
27111,Otter Tail,2024,3778062,60884,62053
27113,Pennington,2011,589847,14084,41881
27113,Pennington,2012,644195,14147,45536
27113,Pennington,2013,652458,14179,46016
27113,Pennington,2014,659275,14160,46559
27113,Pennington,2015,678425,14296,47456
27113,Pennington,2016,692093,14287,48442
27113,Pennington,2017,719511,14245,50510
27113,Pennington,2018,783098,14235,55012
27113,Pennington,2019,760348,14136,53788
27113,Pennington,2020,827340,13950,59308
27113,Pennington,2021,983865,13790,71346
27113,Pennington,2022,924311,13832,66824
27113,Pennington,2023,931747,13732,67852
27113,Pennington,2024,977624,13652,71610
27115,Pine,2011,874050,29556,29573
27115,Pine,2012,881049,29080,30297
27115,Pine,2013,900337,28908,31145
27115,Pine,2014,940824,28861,32598
27115,Pine,2015,973033,28778,33812
27115,Pine,2016,1002945,28548,35132
27115,Pine,2017,1044455,28781,36290
27115,Pine,2018,1088930,29020,37523
27115,Pine,2019,1129434,28948,39016
27115,Pine,2020,1240512,28891,42938
27115,Pine,2021,1349408,29410,45883
27115,Pine,2022,1333206,29458,45258
27115,Pine,2023,1398513,30124,46425
27115,Pine,2024,1475823,30319,48677
27117,Pipestone,2011,433182,9566,45284
27117,Pipestone,2012,445914,9466,47107
27117,Pipestone,2013,431749,9405,45906
27117,Pipestone,2014,465494,9456,49227
27117,Pipestone,2015,457983,9462,48402
27117,Pipestone,2016,425023,9439,45028
27117,Pipestone,2017,473640,9388,50452
27117,Pipestone,2018,486744,9378,51903
27117,Pipestone,2019,487113,9433,51639
27117,Pipestone,2020,536570,9414,56997
27117,Pipestone,2021,602960,9352,64474
27117,Pipestone,2022,664822,9320,71333
27117,Pipestone,2023,664593,9235,71965
27117,Pipestone,2024,684970,9100,75271
27119,Polk,2011,1237580,31571,39200
27119,Polk,2012,1349397,31570,42743
27119,Polk,2013,1400636,31719,44158
27119,Polk,2014,1320827,31598,41801
27119,Polk,2015,1346801,31627,42584
27119,Polk,2016,1362992,31820,42834
27119,Polk,2017,1389899,31785,43728
27119,Polk,2018,1438122,31534,45605
27119,Polk,2019,1462974,31521,46413
27119,Polk,2020,1667497,31081,53650
27119,Polk,2021,1836871,30831,59579
27119,Polk,2022,1884782,30760,61274
27119,Polk,2023,1860782,30438,61134
27119,Polk,2024,1887417,30413,62060
27121,Pope,2011,425983,10912,39038
27121,Pope,2012,475496,10896,43640
27121,Pope,2013,485854,10891,44611
27121,Pope,2014,493774,10941,45131
27121,Pope,2015,505473,10954,46145
27121,Pope,2016,495989,10999,45094
27121,Pope,2017,522117,11018,47388
27121,Pope,2018,547770,11126,49233
27121,Pope,2019,558141,11259,49573
27121,Pope,2020,641244,11330,56597
27121,Pope,2021,733253,11418,64219
27121,Pope,2022,727454,11429,63650
27121,Pope,2023,751583,11419,65819
27121,Pope,2024,770042,11495,66989
27123,Ramsey,2011,22371542,516306,43330
27123,Ramsey,2012,23312823,521903,44669
27123,Ramsey,2013,23662430,528433,44778
27123,Ramsey,2014,25040786,534499,46849
27123,Ramsey,2015,26361906,538731,48933
27123,Ramsey,2016,27149665,543890,49918
27123,Ramsey,2017,28050054,547534,51230
27123,Ramsey,2018,29289607,551876,53073
27123,Ramsey,2019,29895802,552968,54064
27123,Ramsey,2020,31894451,551739,57807
27123,Ramsey,2021,35090056,544068,64496
27123,Ramsey,2022,35548090,538430,66022
27123,Ramsey,2023,37209413,538474,69102
27123,Ramsey,2024,38900092,542015,71769
27125,Red Lake,2011,157742,4070,38757
27125,Red Lake,2012,176036,4035,43627
27125,Red Lake,2013,175275,3995,43874
27125,Red Lake,2014,169231,3949,42854
27125,Red Lake,2015,175442,3972,44170
27125,Red Lake,2016,174196,3918,44460
27125,Red Lake,2017,187827,3926,47842
27125,Red Lake,2018,196454,3875,50698
27125,Red Lake,2019,197012,3935,50067
27125,Red Lake,2020,224471,3942,56943
27125,Red Lake,2021,269963,3949,68362
27125,Red Lake,2022,279625,3888,71920
27125,Red Lake,2023,265144,3913,67760
27125,Red Lake,2024,272740,3882,70258
27127,Redwood,2011,705318,16068,43896
27127,Redwood,2012,733321,15891,46147
27127,Redwood,2013,742042,15791,46991
27127,Redwood,2014,772439,15667,49304
27127,Redwood,2015,796651,15594,51087
27127,Redwood,2016,715054,15421,46369
27127,Redwood,2017,696035,15481,44961
27127,Redwood,2018,734683,15516,47350
27127,Redwood,2019,794667,15453,51425
27127,Redwood,2020,934224,15422,60577
27127,Redwood,2021,1092876,15394,70994
27127,Redwood,2022,1159825,15362,75500
27127,Redwood,2023,1240194,15320,80953
27127,Redwood,2024,1264675,15254,82908
27129,Renville,2011,668066,15464,43201
27129,Renville,2012,748367,15348,48760
27129,Renville,2013,749783,15163,49448
27129,Renville,2014,698713,15055,46411
27129,Renville,2015,728567,14948,48740
27129,Renville,2016,672584,14777,45516
27129,Renville,2017,702577,14889,47188
27129,Renville,2018,719448,14865,48399
27129,Renville,2019,695234,14817,46921
27129,Renville,2020,819547,14686,55805
27129,Renville,2021,922891,14600,63212
27129,Renville,2022,968336,14540,66598
27129,Renville,2023,936297,14509,64532
27129,Renville,2024,952131,14453,65878
27131,Rice,2011,2274974,64459,35293
27131,Rice,2012,2376128,64440,36873
27131,Rice,2013,2398072,64648,37094
27131,Rice,2014,2508685,65006,38592
27131,Rice,2015,2605066,65341,39869
27131,Rice,2016,2638963,65868,40064
27131,Rice,2017,2768478,66205,41817
27131,Rice,2018,2896198,66591,43492
27131,Rice,2019,2977570,67024,44425
27131,Rice,2020,3196567,67100,47639
27131,Rice,2021,3579863,67344,53158
27131,Rice,2022,3623044,67696,53519
27131,Rice,2023,3765808,68420,55040
27131,Rice,2024,3945502,69025,57160
27133,Rock,2011,432602,9650,44829
27133,Rock,2012,448993,9572,46907
27133,Rock,2013,426430,9558,44615
27133,Rock,2014,458043,9554,47943
27133,Rock,2015,466314,9663,48258
27133,Rock,2016,426739,9652,44212
27133,Rock,2017,464709,9768,47575
27133,Rock,2018,471353,9737,48408
27133,Rock,2019,462972,9699,47734
27133,Rock,2020,549881,9687,56765
27133,Rock,2021,562892,9697,58048
27133,Rock,2022,616654,9596,64262
27133,Rock,2023,605861,9601,63104
27133,Rock,2024,632432,9525,66397
27135,Roseau,2011,624900,15545,40199
27135,Roseau,2012,676800,15564,43485
27135,Roseau,2013,642534,15571,41265
27135,Roseau,2014,647999,15772,41085
27135,Roseau,2015,685946,15738,43585
27135,Roseau,2016,673687,15696,42921
27135,Roseau,2017,689417,15468,44571
27135,Roseau,2018,740471,15335,48286
27135,Roseau,2019,723478,15386,47022
27135,Roseau,2020,822360,15310,53714
27135,Roseau,2021,935772,15284,61226
27135,Roseau,2022,945135,15359,61536
27135,Roseau,2023,954055,15293,62385
27135,Roseau,2024,965446,15265,63246
27137,St. Louis,2011,8006183,200621,39907
27137,St. Louis,2012,8144519,200727,40575
27137,St. Louis,2013,8052362,200980,40065
27137,St. Louis,2014,8345590,201344,41449
27137,St. Louis,2015,8535081,201154,42431
27137,St. Louis,2016,8467845,200941,42141
27137,St. Louis,2017,8753062,200937,43561
27137,St. Louis,2018,9321767,201062,46363
27137,St. Louis,2019,9577877,200571,47753
27137,St. Louis,2020,10150938,200083,50734
27137,St. Louis,2021,11183165,199522,56050
27137,St. Louis,2022,11287977,199598,56554
27137,St. Louis,2023,11795148,200618,58794
27137,St. Louis,2024,12422450,200794,61867
27139,Scott,2011,6315528,132658,47608
27139,Scott,2012,6706487,135279,49575
27139,Scott,2013,6830823,137481,49686
27139,Scott,2014,7265177,139461,52095
27139,Scott,2015,7606121,141696,53679
27139,Scott,2016,8015454,143780,55748
27139,Scott,2017,8456631,146029,57911
27139,Scott,2018,9039010,147849,61137
27139,Scott,2019,9341461,149575,62453
27139,Scott,2020,9867326,151356,65193
27139,Scott,2021,11120691,153633,72385
27139,Scott,2022,11840233,154606,76583
27139,Scott,2023,12693107,155986,81373
27139,Scott,2024,13347002,157206,84901
27141,Sherburne,2011,3361790,89120,37722
27141,Sherburne,2012,3461327,89185,38811
27141,Sherburne,2013,3579794,89670,39922
27141,Sherburne,2014,3708366,90364,41038
27141,Sherburne,2015,3905767,90769,43030
27141,Sherburne,2016,4076328,92447,44094
27141,Sherburne,2017,4333020,93599,46293
27141,Sherburne,2018,4480640,95011,47159
27141,Sherburne,2019,4740554,96241,49257
27141,Sherburne,2020,5082804,97589,52084
27141,Sherburne,2021,5582575,99220,56265
27141,Sherburne,2022,5725381,100617,56903
27141,Sherburne,2023,6018764,102313,58827
27141,Sherburne,2024,6354859,103059,61662
27143,Sibley,2011,606374,15176,39956
27143,Sibley,2012,637001,15098,42191
27143,Sibley,2013,629285,15081,41727
27143,Sibley,2014,628851,14965,42021
27143,Sibley,2015,646011,14932,43264
27143,Sibley,2016,628547,14878,42247
27143,Sibley,2017,661945,14969,44221
27143,Sibley,2018,688204,15085,45622
27143,Sibley,2019,700109,14937,46871
27143,Sibley,2020,782580,14801,52873
27143,Sibley,2021,871154,14935,58330
27143,Sibley,2022,907193,14964,60625
27143,Sibley,2023,919881,15131,60794
27143,Sibley,2024,950815,15194,62578
27145,Stearns,2011,5655580,150927,37472
27145,Stearns,2012,5905999,151118,39082
27145,Stearns,2013,6080078,151454,40145
27145,Stearns,2014,6458234,152512,42346
27145,Stearns,2015,6638559,154199,43052
27145,Stearns,2016,6663475,155053,42975
27145,Stearns,2017,7010935,155930,44962
27145,Stearns,2018,7341309,157096,46731
27145,Stearns,2019,7652511,157782,48501
27145,Stearns,2020,8473276,158488,53463
27145,Stearns,2021,9384489,159222,58940
27145,Stearns,2022,9726410,160556,60580
27145,Stearns,2023,10121011,162060,62452
27145,Stearns,2024,10649107,163997,64935
27147,Steele,2011,1413319,36672,38539
27147,Steele,2012,1459118,36497,39979
27147,Steele,2013,1503129,36628,41038
27147,Steele,2014,1497690,36830,40665
27147,Steele,2015,1535506,37031,41465
27147,Steele,2016,1542940,37151,41532
27147,Steele,2017,1648065,37370,44101
27147,Steele,2018,1685816,37415,45057
27147,Steele,2019,1727660,37396,46199
27147,Steele,2020,1875487,37381,50172
27147,Steele,2021,2093776,37432,55935
27147,Steele,2022,2099645,37470,56035
27147,Steele,2023,2166357,37476,57807
27147,Steele,2024,2284969,37434,61040
27149,Stevens,2011,444591,9698,45844
27149,Stevens,2012,560806,9717,57714
27149,Stevens,2013,514786,9728,52918
27149,Stevens,2014,515919,9830,52484
27149,Stevens,2015,465916,9846,47320
27149,Stevens,2016,432920,9757,44370
27149,Stevens,2017,440637,9655,45638
27149,Stevens,2018,441860,9688,45609
27149,Stevens,2019,454446,9752,46600
27149,Stevens,2020,536198,9664,55484
27149,Stevens,2021,592113,9687,61124
27149,Stevens,2022,624721,9692,64457
27149,Stevens,2023,562124,9834,57161
27149,Stevens,2024,597720,9819,60874
27151,Swift,2011,400230,9764,40990
27151,Swift,2012,452331,9787,46218
27151,Swift,2013,436528,9773,44667
27151,Swift,2014,454150,9773,46470
27151,Swift,2015,497742,9728,51166
27151,Swift,2016,449220,9878,45477
27151,Swift,2017,442171,9887,44722
27151,Swift,2018,446488,9868,45246
27151,Swift,2019,447147,9909,45125
27151,Swift,2020,517885,9816,52759
27151,Swift,2021,587315,9800,59930
27151,Swift,2022,685900,9774,70176
27151,Swift,2023,718080,9686,74136
27151,Swift,2024,723676,9666,74868
27153,Todd,2011,840098,24946,33677
27153,Todd,2012,886789,24758,35818
27153,Todd,2013,869537,24644,35284
27153,Todd,2014,910452,24559,37072
27153,Todd,2015,907395,24589,36902
27153,Todd,2016,894528,24731,36170
27153,Todd,2017,992190,24914,39825
27153,Todd,2018,1030682,25040,41161
27153,Todd,2019,1071245,25203,42505
27153,Todd,2020,1106448,25290,43750
27153,Todd,2021,1408913,25289,55712
27153,Todd,2022,1500342,25568,58680
27153,Todd,2023,1620793,25773,62887
27153,Todd,2024,1675174,25955,64541
27155,Traverse,2011,153073,3508,43635
27155,Traverse,2012,223308,3438,64953
27155,Traverse,2013,216903,3452,62834
27155,Traverse,2014,171070,3446,49643
27155,Traverse,2015,186386,3454,53962
27155,Traverse,2016,167791,3423,49019
27155,Traverse,2017,171839,3416,50304
27155,Traverse,2018,171671,3412,50314
27155,Traverse,2019,165747,3398,48778
27155,Traverse,2020,220696,3360,65683
27155,Traverse,2021,244795,3280,74633
27155,Traverse,2022,286079,3261,87727
27155,Traverse,2023,262609,3175,82711
27155,Traverse,2024,257327,3134,82108
27157,Wabasha,2011,853728,21581,39559
27157,Wabasha,2012,900821,21491,41916
27157,Wabasha,2013,898772,21495,41813
27157,Wabasha,2014,927174,21369,43389
27157,Wabasha,2015,930663,21274,43746
27157,Wabasha,2016,938864,21305,44068
27157,Wabasha,2017,989943,21433,46188
27157,Wabasha,2018,1022838,21407,47781
27157,Wabasha,2019,1066258,21341,49963
27157,Wabasha,2020,1195119,21399,55849
27157,Wabasha,2021,1292566,21512,60086
27157,Wabasha,2022,1316516,21654,60798
27157,Wabasha,2023,1346205,21685,62080
27157,Wabasha,2024,1417332,21574,65696
27159,Wadena,2011,428088,13689,31272
27159,Wadena,2012,445182,13676,32552
27159,Wadena,2013,457710,13739,33315
27159,Wadena,2014,475808,13719,34682
27159,Wadena,2015,495666,13827,35848
27159,Wadena,2016,497757,13747,36208
27159,Wadena,2017,515517,13869,37170
27159,Wadena,2018,538958,13996,38508
27159,Wadena,2019,548637,13951,39326
27159,Wadena,2020,616686,14120,43675
27159,Wadena,2021,675378,14146,47743
27159,Wadena,2022,685316,14284,47978
27159,Wadena,2023,718833,14293,50293
27159,Wadena,2024,759334,14437,52596
27161,Waseca,2011,769054,19238,39976
27161,Waseca,2012,808045,19269,41935
27161,Waseca,2013,811646,19173,42333
27161,Waseca,2014,820053,19110,42912
27161,Waseca,2015,854743,19148,44639
27161,Waseca,2016,788112,19064,41340
27161,Waseca,2017,788241,19020,41443
27161,Waseca,2018,779281,18992,41032
27161,Waseca,2019,785143,18938,41459
27161,Waseca,2020,890065,18955,46957
27161,Waseca,2021,1030650,18997,54253
27161,Waseca,2022,1127317,18884,59697
27161,Waseca,2023,1215673,18905,64304
27161,Waseca,2024,1276264,18684,68308
27163,Washington,2011,12444106,241768,51471
27163,Washington,2012,12910786,244333,52841
27163,Washington,2013,13423702,246887,54372
27163,Washington,2014,14360398,249736,57502
27163,Washington,2015,15173719,251910,60235
27163,Washington,2016,15650351,254356,61529
27163,Washington,2017,16587488,257690,64370
27163,Washington,2018,17330068,261215,66344
27163,Washington,2019,18261573,265058,68897
27163,Washington,2020,19104162,268400,71178
27163,Washington,2021,21060571,272904,77172
27163,Washington,2022,21876793,276530,79112
27163,Washington,2023,23237116,279398,83169
27163,Washington,2024,24482301,283960,86217
27165,Watonwan,2011,434119,11225,38674
27165,Watonwan,2012,451521,11216,40257
27165,Watonwan,2013,438871,11194,39206
27165,Watonwan,2014,422264,11171,37800
27165,Watonwan,2015,426869,11252,37937
27165,Watonwan,2016,434309,11286,38482
27165,Watonwan,2017,452865,11241,40287
27165,Watonwan,2018,473289,11338,41744
27165,Watonwan,2019,495824,11266,44011
27165,Watonwan,2020,558269,11238,49677
27165,Watonwan,2021,622465,11161,55771
27165,Watonwan,2022,645292,11245,57385
27165,Watonwan,2023,623887,11179,55809
27165,Watonwan,2024,634129,11204,56598
27167,Wilkin,2011,309445,6620,46744
27167,Wilkin,2012,364783,6671,54682
27167,Wilkin,2013,360443,6611,54522
27167,Wilkin,2014,307706,6616,46509
27167,Wilkin,2015,315993,6550,48243
27167,Wilkin,2016,312207,6552,47651
27167,Wilkin,2017,321401,6592,48756
27167,Wilkin,2018,326200,6539,49885
27167,Wilkin,2019,315635,6542,48247
27167,Wilkin,2020,378255,6480,58373
27167,Wilkin,2021,440162,6413,68636
27167,Wilkin,2022,479927,6363,75425
27167,Wilkin,2023,480825,6330,75960
27167,Wilkin,2024,459572,6268,73320
27169,Winona,2011,1979862,51251,38631
27169,Winona,2012,2180349,51158,42620
27169,Winona,2013,2069990,51066,40536
27169,Winona,2014,2201748,50715,43414
27169,Winona,2015,2260274,50402,44845
27169,Winona,2016,2313556,50368,45933
27169,Winona,2017,2351454,50156,46883
27169,Winona,2018,2379461,50159,47438
27169,Winona,2019,2418239,49855,48505
27169,Winona,2020,2721222,49672,54784
27169,Winona,2021,2901215,49819,58235
27169,Winona,2022,2828515,49585,57044
27169,Winona,2023,2918148,49846,58543
27169,Winona,2024,3046737,49973,60968
27171,Wright,2011,5027247,126424,39765
27171,Wright,2012,5255022,127608,41181
27171,Wright,2013,5390901,128720,41881
27171,Wright,2014,5704812,130479,43722
27171,Wright,2015,5958992,131811,45209
27171,Wright,2016,6182720,133323,46374
27171,Wright,2017,6476238,135360,47845
27171,Wright,2018,6885962,137700,50007
27171,Wright,2019,7262145,139919,51902
27171,Wright,2020,7851080,141875,55338
27171,Wright,2021,8836311,145209,60852
27171,Wright,2022,9187915,148218,61989
27171,Wright,2023,9759556,151452,64440
27171,Wright,2024,10291888,154593,66574
27173,Yellow Medicine,2011,474328,10284,46123
27173,Yellow Medicine,2012,479373,10148,47238
27173,Yellow Medicine,2013,457453,10067,45441
27173,Yellow Medicine,2014,448311,9963,44998
27173,Yellow Medicine,2015,504184,9811,51390
27173,Yellow Medicine,2016,462749,9861,46927
27173,Yellow Medicine,2017,468091,9799,47769
27173,Yellow Medicine,2018,491217,9750,50381
27173,Yellow Medicine,2019,535873,9673,55399
27173,Yellow Medicine,2020,582429,9490,61373
27173,Yellow Medicine,2021,620753,9437,65779
27173,Yellow Medicine,2022,687034,9484,72441
27173,Yellow Medicine,2023,731638,9471,77250
27173,Yellow Medicine,2024,732553,9373,78156
